start_id,end_id,type
C0009170,C0018418,LEAD_TO_EMERGENCE_OF
C0332285,C0016424,SIMILAR_TO
C0332285,C0023607,SIMILAR_TO
C0332285,C0040160,SIMILAR_TO
C0039538,C0040300,BE_COMPOSED_OF
C0205851,C0015491,BE_OFTEN
C0027651,C0205183,BE
C0002844,C0007634,SECRETE_BY
C0002844,C0034013,BE_CAUSE_OF
C0002844,C0018418,BE_CAUSE_OF
C0427896,C0019638,BE_SEEN_IN
C0007634,C0022674,BE_COMPOSED_OF
C0007634,C0023449,BE
C0024299,C0241353,BE_COMMON_CAUSES_OF
C0241353,C0439234,BE_COMMON_IN
C0241353,C0238767,BE
C0024299,C0699952,BE_TYPE
C1710022,C0038702,FEATURE_OF
C0178784,C0005682,BE_AT
C0178784,C0041967,BE_AT
C0033572,C0034896,BE_AT
C0033572,C1384593,DETECT_BY
C0033572,C1285092,BE_COMPOSED_OF
C0033572,C0927195,BE_COMPOSED_OF
C1285092,C0007634,BE_COMPOSED_OF
C1285092,C0007634,BE_COMPOSED_OF
C0302908,C1285092,SECRETE_BY
C0036563,C0037868,GENERATE_BY
C0036563,C0227987,GENERATE_BY
C0036563,C0302908,GENERATE_BY
C1285092,C0002844,DEPEND_ON
C0927195,C0002844,DEPEND_ON
C0021368,C0004611,ETIOLOGY_IS
C0008151,C0021368,BE_COMMON_CAUSES_OF
C0027573,C0021368,BE_COMMON_CAUSES_OF
C0021368,C0238598,BE_COMMON_IN
C0014834,C0021368,BE_COMMON_CAUSES_OF
C0033808,C0021368,BE_COMMON_CAUSES_OF
C0021368,C0001792,BE_COMMON_IN
C0021368,C0013428,MANIFEST_AS
C0021368,C0015967,MANIFEST_AS
C0021368,C0085593,MANIFEST_AS
C0033572,C0234234,BE
C0033572,C3840869,BE
C0234233,C1384593,DETECT_BY
C3840869,C1384593,DETECT_BY
C0227977,C0023516,OFTEN_CONTAIN
C0004611,C0010453,DETECT_BY
C0085696,C0021368,BE
C0085696,C0013428,MANIFEST_AS
C0085696,C0030794,MANIFEST_AS
C0085696,C0024031,MANIFEST_AS
C0227977,C0023516,OFTEN_CONTAIN
C0020507,C1285092,BE_DISEASE_OF
C0392747,C0439234,BE_COMMON_IN
C0039601,C0038148,TURN_INTO
C0039602,C0162597,LOCATE_IN
C0038148,C0034786,HAVE_EFFECT_ON
C0038148,C0020510,LEAD_TO_EMERGENCE_OF
C0034786,C0007634,BE_LOCATED_ON
C0205099,C0033572,LOCATE_IN
C0221099,C0009450,RISK_FACTOR_FOR
C0221099,C0020295,RISK_FACTOR_FOR
C0020564,C0156273,RISK_FACTOR_FOR
C0138741,C0033572,SECRETE_BY
C1999216,C0162311,USEFUL_IN
C0018418,C1999216,FEATURE_OF
C0549622,C1999216,FEATURE_OF
C0007112,C0334094,BE
C0006826,C0025266,BE_COMMON_IN
C0006826,C0011065,BE_CAUSE_OF
C1518416,C1704272,BE_ELEVATED_IN
C0392756,C0006826,BE_INDICATIVE_OF
C0007097,C0194804,DIAGNOSE_BY
C0332326,C0003737,BASIS_IS
C0003737,C0017446,VARY_IN
C0007018,C0028128,BE_INDICATIVE_OF
C0007112,C5447929,MANIFEST_AS
C0007112,C0233426,MANIFEST_AS
C0007112,C0027627,MANIFEST_AS
C0027627,C0024091,OFTEN_INVOLVE
C0332261,C0027627,LEAD_TO_EMERGENCE_OF
C0027627,C0024031,MANIFEST_AS
C0027627,C0036776,MANIFEST_AS
C0027627,C0138741,MANIFEST_AS
C0027627,C0312402,MANIFEST_AS
C0033572,C0277565,USEFUL_IN
C1260953,C0679246,TREATMENT_IS
C1260953,C0039601,REDUCE_IN
C1260953,C0038148,REDUCE_IN
C0003243,C0018066,HAVE_EFFECT_ON
C0085272,C0003243,BE_TYPE
C0003243,C0023607,REDUCE_IN
C0003243,C0016424,REDUCE_IN
C0085272,C0023607,REDUCE_IN
C0085272,C0016424,REDUCE_IN
C0016384,C0034786,TARGET_FOR
C0332285,C0019868,ROLE_IN
C0441712,C0030685,ROLE_IN
C0086692,C0032016,BE_TUMORS_OF
C0338078,C4086564,MANIFEST_AS
C0221184,C0332459,ETIOLOGY_IS
C0020635,C0040300,ARISE_BY
C0542341,C1514562,MANIFEST_AS
C0033375,C0235660,MANIFEST_AS
C0033375,C0002453,MANIFEST_AS
C0033375,C0392756,MANIFEST_AS
C0033375,C0018681,MANIFEST_AS
C0033375,C0032000,BE_TYPE
C0017547,C0008059,OCCUR_IN
C0017547,C0442805,MANIFEST_AS
C0178784,C0031847,LEAD_TO_EMERGENCE_OF
C0031847,C0018801,BE_TYPE
C0271640,C0037663,BE_OFTEN_ASSOCIATED_WITH
C0037663,C0017715,INDUCE_PRODUCTION_OF
C0001655,C0007634,SECRETE_BY
C0001655,C0010481,BE_CAUSE_OF
C0683368,C0933845,ARISE_BY
C0032000,C0020635,BE_CAUSE_OF
C0010276,C0020635,BE_CAUSE_OF
C4086564,C0020635,BE_CAUSE_OF
C0032001,C0020635,BE_CAUSE_OF
C0032001,C0019080,BE
C0039082,C0020635,BE_CAUSE_OF
C0039082,C0032961,BE
C0005767,C0021308,BE_TRIGGER_FOR
C0039082,C0020610,MANIFEST_AS
C0039082,C1517945,MANIFEST_AS
C0039082,C0015672,MANIFEST_AS
C0039082,C0020635,BE_CAUSE_OF
C0039082,C1457869,BE
C0019270,C0032005,DEGRADE
C0032005,C0032207,BE_SEEN_IN
C0020663,C0389252,BE_SOURCE_OF
C0020663,C0030095,BE_SOURCE_OF
C0389252,C0205095,BE_TRANSFERRED_TO
C0030095,C0205095,BE_TRANSFERRED_TO
C0001942,C0022676,HAVE_EFFECT_ON
C0001942,C0007018,HAVE_EFFECT_ON
C0001942,C0268000,ROLE_IN
C0030095,C0042130,ROLE_IN
C0030095,C0006141,ROLE_IN
C0001898,C0027651,BE_TYPE
C0001898,C0043251,BE_TYPE
C0001898,C0009450,BE_TYPE
C0001898,C0021368,BE_TYPE
C0032009,C0027651,BE_TYPE
C0032009,C0043251,BE_TYPE
C0032009,C0009450,BE_TYPE
C0032009,C0021368,BE_TYPE
C1514562,C1517945,BASIS_IS
C0032617,C0376558,AT_RISK_OF_DEVELOPING
C0022885,C0011900,USEFUL_IN
C0039798,C0011701,BE
C0011701,C0003243,BE
C0871261,C0001942,BE_AFFECTED
C0011847,C0026882,ETIOLOGY_IS
C0011847,C0013227,ETIOLOGY_IS
C0013227,C0023870,BE_TYPE
C0013227,C0011276,BE_TYPE
C1514562,C0687720,SIMILAR_TO
C0036536,C0020488,BE
C0010583,C0013227,BE_TYPE
C1514562,C0332296,BASIS_IS
C0020625,C3670503,LEAD_TO_EMERGENCE_OF
C0020625,C0006114,LEAD_TO_EMERGENCE_OF
C3670503,C0856054,BASIS_IS
C0006114,C0856054,BASIS_IS
C3670503,C0036572,BASIS_IS
C0006114,C0036572,BASIS_IS
C0231104,C0012359,BE_SITE_OF
C0040132,C0332285,LOCATE_IN
C0040132,C0205094,MOVE_INTO
C1515441,C0332285,LOCATE_IN
C0577559,C0577559,BE_TYPE
C0442805,C0871208,MAY_INCREASE
C0442805,C0039044,MAY_INCREASE
C0039231,C0442805,BE_OFTEN_ASSOCIATED_WITH
C0004238,C0003811,BE_TYPE
C0003811,C0039738,BE_COMMON_IN
C0020437,C0029456,RISK_FACTOR_FOR
C0017715,C0020456,BE_CAUSE_OF
C0596624,C0020456,BE_CAUSE_OF
C0004358,C1096189,ROLE_IN
C1292856,C0020564,BE_CAUSE_OF
C0020564,C0342114,BE_CAUSE_OF
C0016030,C0039738,LOCATE_IN
C0016030,C4722602,LOCATE_IN
C0034844,C0016030,BE_LOCATED_ON
C1879547,C0017973,BE_CAUSE_OF
C1879547,C0021368,BE_CAUSE_OF
C1879547,C0016059,BE_CAUSE_OF
C1879547,C0013604,BE_CAUSE_OF
C0017973,C0015300,LEAD_TO_EMERGENCE_OF
C0021368,C0015300,LEAD_TO_EMERGENCE_OF
C0016059,C0015300,LEAD_TO_EMERGENCE_OF
C0013604,C0015300,LEAD_TO_EMERGENCE_OF
C0017973,C0033103,LEAD_TO_EMERGENCE_OF
C0021368,C0033103,LEAD_TO_EMERGENCE_OF
C0016059,C0033103,LEAD_TO_EMERGENCE_OF
C0013604,C0033103,LEAD_TO_EMERGENCE_OF
C0008466,C0017973,BE_TYPE
C0020196,C0017973,BE_TYPE
C0342114,C0018213,FEATURE_OF
C0233426,C0018213,FEATURE_OF
C0021368,C0019638,BE_SEEN_IN
C0597357,C0032016,LOCATE_IN
C0039798,C0028778,BE_COMPOSED_OF
C0039798,C0039875,BE_COMPOSED_OF
C0039798,C4524869,BE_COMPOSED_OF
C0039738,C0009566,BE
C0038435,C0205250,BE_TRIGGER_FOR
C0038435,C0020488,BE_TRIGGER_FOR
C0038894,C0038435,BE_TYPE
C0005615,C0038435,BE_TYPE
C0039798,C0033511,BE_COMPOSED_OF
C0039798,C0028778,BE_COMPOSED_OF
C0039798,C0038317,BE_COMPOSED_OF
C0030011,C0040132,ROLE_IN
C0178784,C0040132,ROLE_IN
C1948027,C0040132,ROLE_IN
C0040165,C0041014,TURN_INTO
C0342208,C0439064,MANIFEST_AS
C0040132,C0748164,OFTEN_CONTAIN
C0342208,C0011155,ETIOLOGY_IS
C0342208,C0009170,BE_OFTEN
C0242961,C0030685,BE_TRIGGER_FOR
C0030685,C0020550,LEAD_TO_EMERGENCE_OF
C0020550,C0600086,BE_TYPE
C0389252,C0020676,BE_A_CONDITION
C0389252,C0021289,OCCUR_IN
C0389252,C0021270,OCCUR_IN
C0389252,C0025362,MANIFEST_AS
C0389252,C0205307,MANIFEST_AS
C0389252,C1514562,MANIFEST_AS
C0389252,C0009677,MANIFEST_AS
C0389252,C0019322,MANIFEST_AS
C0040135,C0205307,BE_NEEDED_FOR
C0040135,C1160401,BE_NEEDED_FOR
C0389252,C0032961,ETIOLOGY_IS
C0389252,C0749420,ETIOLOGY_IS
C0389252,C0017337,ETIOLOGY_IS
C0389252,C4759669,ETIOLOGY_IS
C0017337,C0033268,ETIOLOGY_IS
C0017337,C0021965,OFTEN_INVOLVE
C0020676,C0008059,OCCUR_IN
C1514562,C0392756,BASIS_IS
C1514562,C0039044,BASIS_IS
C0013604,C0017973,ACCUMULATE
C0017973,C0040300,DEPOSIT
C0013604,C0549177,LEAD_TO_EMERGENCE_OF
C0009269,C0392756,BE_OFTEN_ASSOCIATED_WITH
C0428977,C0392756,BE_OFTEN_ASSOCIATED_WITH
C0392756,C0013404,LEAD_TO_EMERGENCE_OF
C0392756,C0015672,LEAD_TO_EMERGENCE_OF
C1261381,C0019776,BE_OFTEN_ASSOCIATED_WITH
C1261381,C0020676,BE_COMMON_CAUSES_OF
C0018120,C0020550,BE_CAUSE_OF
C0003241,C0040132,BE_EVIDENCE_OF
C1318460,C0040132,BE_EVIDENCE_OF
C0021368,C0019638,BE_SEEN_IN
C0949667,C0025568,BE
C0040149,C0042769,ARISE_BY
C0016059,C0040132,LOCATE_IN
C0021376,C0040132,LOCATE_IN
C0016059,C0678594,EXTEND_TO
C0040137,C0205183,BE_OFTEN
C0947630,C0028259,USEFUL_IN
C0442805,C0018213,BE_SEEN_IN
C0442805,C0018023,BE_SEEN_IN
C0392756,C0001430,BE_SEEN_IN
C0392756,C0007097,BE_SEEN_IN
C0392756,C0005558,OFTEN_INVOLVE
C0205183,C0227496,HAVE_HISTOLOGY
C0011387,C1709281,BE_COMPOSED_OF
C0011387,C0391863,BE_OFTEN_ASSOCIATED_WITH
C0334094,C0227496,HAVE_HISTOLOGY
C0334094,C0002680,EXTEND_TO
C0206682,C0151468,BE_DISTINCT_FROM
C0334094,C0549473,BE_TYPE
C0007634,C1518275,BE_TYPE
C0007634,C0006668,BE_SOURCE_OF
C0006668,C0036785,HAVE_EFFECT_ON
C0006668,C0027651,GENERATE_BY
C0006668,C0020598,LEAD_TO_EMERGENCE_OF
C0006668,C0002716,DEPOSIT
C0002716,C0027651,LOCATE_IN
C0007634,C0002716,BE_SEEN_IN
C0015576,C0439064,ETIOLOGY_IS
C0439064,C0017337,BE_OFTEN_ASSOCIATED_WITH
C0026882,C0813143,LOCATE_IN
C0025269,C0206693,LEAD_TO_EMERGENCE_OF
C0025269,C0031511,LEAD_TO_EMERGENCE_OF
C0025269,C0262587,LEAD_TO_EMERGENCE_OF
C0025269,C0026724,LEAD_TO_EMERGENCE_OF
C0017075,C0026639,LOCATE_IN
C0027651,C0040132,BE_TUMORS_OF
C0027651,C0001792,BE_SEEN_IN
C0205696,C0678594,OFTEN_INVOLVE
C0205696,C0011168,LEAD_TO_EMERGENCE_OF
C0205696,C0231832,LEAD_TO_EMERGENCE_OF
C0205696,C0278252,FEATURE_OF
C0007133,C1514562,FEATURE_OF
C0007133,C0391863,FEATURE_OF
C0020063,C0007634,SECRETE_BY
C0020063,C0005931,MAY_INCREASE
C0005931,C0006675,LEAD_TO_EMERGENCE_OF
C0005931,C0031603,LEAD_TO_EMERGENCE_OF
C0020063,C0006675,MAY_INCREASE
C0020063,C0031603,MAY_INCREASE
C0014695,C0020063,ACTIVATE_BY
C0442805,C0036536,REDUCE_IN
C0020488,C0040132,ETIOLOGY_IS
C0262587,C0020502,BE_COMMON_CAUSES_OF
C0271844,C0020502,BE_CAUSE_OF
C0687150,C0020502,BE_CAUSE_OF
C0262587,C0086692,BE
C0086692,C1285092,OFTEN_INVOLVE
C0020502,C0231221,BE_CAUSE_OF
C0205217,C0022650,BE_CAUSE_OF
C0020437,C0022650,BE_CAUSE_OF
C0022650,C0006706,BE_TYPE
C0027709,C0006660,BE
C0006660,C0035078,LEAD_TO_EMERGENCE_OF
C0006660,C0032617,LEAD_TO_EMERGENCE_OF
C0205217,C2699787,BE_CAUSE_OF
C0020437,C2699787,BE_CAUSE_OF
C2699787,C0011570,BE_TYPE
C2699787,C0036572,BE_TYPE
C0205217,C0009806,BE_CAUSE_OF
C0020437,C0009806,BE_CAUSE_OF
C0205217,C0030920,BE_CAUSE_OF
C0020437,C0030920,BE_CAUSE_OF
C0205217,C0001339,BE_CAUSE_OF
C0020437,C0001339,BE_CAUSE_OF
C0029405,C0005974,BE
C0005974,C0016059,LEAD_TO_EMERGENCE_OF
C0005974,C4289684,LEAD_TO_EMERGENCE_OF
C0205217,C0029405,BE_CAUSE_OF
C0020437,C0029405,BE_CAUSE_OF
C0229671,C0020502,BE_ELEVATED_IN
C0036785,C0020502,BE_ELEVATED_IN
C0036820,C0020502,BE_LOWER_IN
C0042027,C0020502,BE_ELEVATED_IN
C0036776,C0020502,BE_ELEVATED_IN
C0020502,C0015252,TREATMENT_IS
C0033268,C1184743,ETIOLOGY_IS
C0035078,C0392756,LEAD_TO_EMERGENCE_OF
C0006675,C0030518,BE_TRIGGER_FOR
C0020063,C0005974,LEAD_TO_EMERGENCE_OF
C0005974,C0035086,ROLE_IN
C0037763,C0227099,BE
C0234181,C0227099,BE_EVIDENCE_OF
C0234180,C0227099,BE_EVIDENCE_OF
C0033806,C0178784,ETIOLOGY_IS
C0178784,C0020063,RECEPTOR_FOR
C0587081,C0020598,BE_EVIDENCE_OF
C0587081,C0039738,BE_EVIDENCE_OF
C0020598,C0039738,BE_OFTEN_ASSOCIATED_WITH
C0443147,C0013336,BE_OFTEN_ASSOCIATED_WITH
C0443147,C0582802,BE_OFTEN_ASSOCIATED_WITH
C0022131,C0007634,BE
C0014060,C0007634,BE_COMPOSED_OF
C0007634,C0019932,BE_SOURCE_OF
C0021641,C0030281,SECRETE_BY
C0030281,C0022131,LOCATE_IN
C0030281,C0022131,LOCATE_IN
C0442805,C1157202,HAVE_EFFECT_ON
C0442805,C0597295,HAVE_EFFECT_ON
C0442805,C1563744,HAVE_EFFECT_ON
C0017687,C0030280,SECRETE_BY
C0017687,C0428554,MAY_INCREASE
C0017687,C0596624,MECHANISM_IS
C0017687,C0023796,MECHANISM_IS
C0162429,C0025517,BE_CAUSE_OF
C0025517,C0020456,MANIFEST_AS
C0007634,C0024264,ARISE_BY
C0021641,C0010957,BE_INDICATIVE_OF
C1514562,C0162429,FEATURE_OF
C0332268,C0392756,BE_CAUSE_OF
C0392756,C0001527,OCCUR_IN
C0392756,C0242692,OCCUR_IN
C0002716,C0022131,LOCATE_IN
C0002716,C0441730,BE_SEEN_IN
C0023796,C0020456,MAY_INCREASE
C0020488,C0232823,LEAD_TO_EMERGENCE_OF
C0039798,C0021641,BE
C0011880,C0038435,ARISE_BY
C0011880,C0009450,ARISE_BY
C2610739,C0014563,ACTIVATE_BY
C2610739,C0023796,MAY_INCREASE
C2610739,C0017715,MAY_INCREASE
C2610739,C0596624,MAY_INCREASE
C0442805,C0442805,LEAD_TO_EMERGENCE_OF
C0015688,C0022631,PRECURSOR_OF
C0022631,C0047456,BE_TYPE
C0022631,C0050445,BE_TYPE
C0001002,C0225386,BE_CAUSE_OF
C0032617,C0011175,BE_CAUSE_OF
C0013832,C0032821,BE_TYPE
C0178784,C0025517,BE_CAUSE_OF
C0025517,C0020456,FEATURE_OF
C0011847,C0032659,BE_COMMON_IN
C0011847,C0032659,HAVE_PREVALENCE_OF
C0011847,C0001779,OCCUR_IN
C0028754,C0392756,LEAD_TO_EMERGENCE_OF
C0314657,C0011847,FEATURE_OF
C0021641,C0012634,BE_ELEVATED_IN
C0162429,C0178629,ARISE_BY
C0333562,C0019638,BE_EVIDENT_IN
C0333562,C0022131,LOCATE_IN
C0032617,C0012634,FEATURE_OF
C0085602,C0012634,FEATURE_OF
C0020456,C0012634,FEATURE_OF
C0012634,C0023449,BE_OFTEN
C0011900,C0441889,DIAGNOSE_BY
C1262477,C0021655,TREATMENT_IS
C0013216,C0021655,TREATMENT_IS
C0038766,C0021655,TREATMENT_IS
C0025598,C0021655,TREATMENT_IS
C0205101,C0007634,TREATMENT_IS
C0860803,C0376558,LEAD_TO_EMERGENCE_OF
C0860803,C0020649,LEAD_TO_EMERGENCE_OF
C0860803,C0009421,LEAD_TO_EMERGENCE_OF
C0021641,C0332197,BE_CAUSE_OF
C0598528,C0004799,LOCATE_IN
C0005847,C0003850,LEAD_TO_EMERGENCE_OF
C0007222,C0241863,BE_CAUSE_OF_DEATH_IN
C0085096,C0002694,BE_CAUSE_OF
C0005847,C3272633,LEAD_TO_EMERGENCE_OF
C0003847,C0178664,LEAD_TO_EMERGENCE_OF
C0178664,C0022646,LEAD_TO_EMERGENCE_OF
C0003847,C0232809,LEAD_TO_EMERGENCE_OF
C0232809,C0027726,PROGRESS_TO
C0028259,C0268731,LOCATE_IN
C0008721,C0017853,TURN_INTO
C0017853,C5392125,BE_INDICATIVE_OF
C0017725,C0036387,MOVE_INTO
C0017725,C0005767,MOVE_INTO
C0017725,C0039738,MOVE_INTO
C0017725,C0037688,TURN_INTO
C0037688,C0010957,LEAD_TO_EMERGENCE_OF
C0011847,C0456909,BE_CAUSE_OF
C0027651,C0022131,BE_TUMORS_OF
C0021670,C0038838,MANIFEST_AS
C0021670,C0856054,MANIFEST_AS
C0017150,C0039798,MANIFEST_AS
C0039798,C0043515,FEATURE_OF
C0041582,C0022378,EXTEND_TO
C0037661,C0001075,MANIFEST_AS
C0037661,C0008350,MANIFEST_AS
C0037661,C0038238,MANIFEST_AS
C0042395,C0011993,SECRETE_BY
C0227089,C0039738,BE_COMPOSED_OF
C0019932,C0934502,SECRETE_BY
C0026160,C0043518,SECRETE_BY
C0002006,C0026160,BE_TYPE
C0017710,C0015644,SECRETE_BY
C0020268,C0017710,BE_TYPE
C1762617,C0175413,SECRETE_BY
C0011185,C1762617,BE_TYPE
C0019932,C0008377,ARISE_BY
C3272633,C0011847,COMPLICATION_OF
C0178664,C0011847,COMPLICATION_OF
C0019932,C0934502,SECRETE_BY
C0002006,C0037473,HAVE_EFFECT_ON
C0002006,C0036536,HAVE_EFFECT_ON
C0002006,C0036536,HAVE_EFFECT_ON
C0037473,C0022676,LOCATE_IN
C0037473,C0007018,LOCATE_IN
C0036536,C0022676,LOCATE_IN
C0036536,C0007018,LOCATE_IN
C0036536,C0022676,LOCATE_IN
C0036536,C0007018,LOCATE_IN
C0442805,C0020538,BE_CAUSE_OF
C1384514,C0001627,ETIOLOGY_IS
C1384514,C0206667,ETIOLOGY_IS
C0206667,C1384514,REFER_TO_AS
C0009778,C0030664,USEFUL_IN
C0001627,C1579268,TREATMENT_IS
C0271728,C1879547,ARISE_BY
C0597513,C0001613,LOCATE_IN
C1384514,C0271728,BE_DISTINCT_FROM
C1384514,C0032105,DIAGNOSE_BY
C1384514,C0013604,DIAGNOSE_BY
C0271728,C0032105,DIAGNOSE_BY
C0271728,C0013604,DIAGNOSE_BY
C0205251,C1384514,FEATURE_OF
C0013604,C1384514,FEATURE_OF
C0002006,C1384514,FEATURE_OF
C0205250,C0271728,FEATURE_OF
C0013604,C0271728,OFTEN_SEEN_IN
C1260386,C3713420,BE_CAUSE_OF
C0017262,C0015644,LOCATE_IN
C0017262,C0026882,ETIOLOGY_IS
C0026882,C0443147,BE_TYPE
C0008059,C0020538,MANIFESTATION
C0008059,C0020621,MANIFESTATION
C0002006,C0205250,BE
C0035094,C0205251,BE
C1260386,C0011777,BE_SENSITIVE_TO
C1260386,C0393006,DIAGNOSE_BY
C0221043,C0020428,SIMILAR_TO
C0392756,C0023595,LOCATE_IN
C0392756,C0026882,ETIOLOGY_IS
C0026882,C0443147,BE_TYPE
C0008059,C0020538,MANIFESTATION
C0008059,C0020621,MANIFESTATION
C0008059,C0220983,MANIFESTATION
C0002006,C0205251,BE
C0035094,C0205251,BE
C0039798,C0304490,BE
C0011155,C0441748,BE_TYPE
C0001622,C0010481,BE
C0020268,C0026845,DEGRADE
C0002520,C0017715,BE_NEEDED_FOR
C0021641,C0001527,MAY_INCREASE
C0860803,C0021641,BE_CAUSE_OF
C0221099,C0444099,BE_CAUSE_OF
C0020538,C0020621,BE_OFTEN_ASSOCIATED_WITH
C0020538,C0220983,BE_OFTEN_ASSOCIATED_WITH
C0541847,C0005847,MAY_INCREASE
C0947487,C0007412,BE_SENSITIVE_TO
C0066563,C0020268,RECEPTOR_FOR
C0011900,C0042036,DIAGNOSE_BY
C0011900,C0240526,DIAGNOSE_BY
C0011900,C1260953,DIAGNOSE_BY
C0020268,C0205251,BE_AFFECTED
C0010481,C0015127,ETIOLOGY_IS
C0015127,C0039738,DIAGNOSE_BY
C0015127,C0039738,DIAGNOSE_BY
C0015127,C0015127,BE_TYPE
C0015127,C0015127,BE_TYPE
C0001625,C0009778,DETECT_BY
C0033268,C0032000,SECRETE_BY
C0205250,C0033268,HAVE_EFFECT_ON
C0205250,C0729349,HAVE_EFFECT_ON
C0033268,C0729349,HAVE_EFFECT_ON
C0000744,C0010481,BE_A_TOPIC
C0193704,C0020564,LEAD_TO_EMERGENCE_OF
C0020564,C0032000,BE_TYPE
C0027577,C0221406,BE
C0162834,C0027577,MANIFESTATION
C0018681,C0027577,MANIFESTATION
C0221184,C0027577,MANIFESTATION
C0015252,C0039798,TREATMENT_IS
C0022625,C0039798,USEFUL_IN
C0025876,C0039798,USEFUL_IN
C0001627,C0033268,ETIOLOGY_IS
C0033268,C0441748,BE
C0039738,C0001627,LEAD_TO_EMERGENCE_OF
C0392756,C0039738,BE_CAUSE_OF
C0026160,C0085078,DEPEND_ON
C0002844,C0085078,DEPEND_ON
C0597513,C0002844,BE_TRANSFERRED_TO
C0086287,C0156394,MANIFEST_AS
C0156394,C0266362,BE
C0028128,C0235461,MANIFEST_AS
C0235461,C0034013,LEAD_TO_EMERGENCE_OF
C0235461,C0019572,LEAD_TO_EMERGENCE_OF
C0019572,C0156404,BE_OFTEN_ASSOCIATED_WITH
C0268287,C0235461,LEAD_TO_EMERGENCE_OF
C0011710,C0020538,LEAD_TO_EMERGENCE_OF
C0011710,C0020621,LEAD_TO_EMERGENCE_OF
C0156394,C0086287,BE_SEEN_IN
C0268285,C0392756,LEAD_TO_EMERGENCE_OF
C0268285,C0002844,LEAD_TO_EMERGENCE_OF
C1762617,C0020538,LEAD_TO_EMERGENCE_OF
C1762617,C0020621,LEAD_TO_EMERGENCE_OF
C0392756,C0232939,LEAD_TO_EMERGENCE_OF
C0392756,C0332268,LEAD_TO_EMERGENCE_OF
C0392756,C0266362,LEAD_TO_EMERGENCE_OF
C0392756,C0010417,LEAD_TO_EMERGENCE_OF
C0001627,C0045010,DIAGNOSE_BY
C0001627,C0017710,TREATMENT_IS
C0268287,C0026160,TREATMENT_IS
C0268285,C0038317,TREATMENT_IS
C0022660,C0004093,MANIFEST_AS
C0022660,C0036974,MANIFEST_AS
C0043068,C0027540,BE
C0036690,C0043068,BE_CAUSE_OF
C0010927,C0043068,BE_CAUSE_OF
C0025303,C0036690,BE_CAUSE_OF
C0025303,C0010927,BE_CAUSE_OF
C0043068,C0008059,OCCUR_IN
C0403447,C0001403,REFER_TO_AS
C0001403,C0020649,MANIFEST_AS
C0001403,C0004093,MANIFEST_AS
C0001403,C0015672,MANIFEST_AS
C0001403,C0027497,MANIFEST_AS
C0001403,C0042963,MANIFEST_AS
C0001403,C1262477,MANIFEST_AS
C0001403,C1272688,ARISE_BY
C4551524,C0039738,BE_COMMON_IN
C0041296,C2700280,BE_COMMON_IN
C1384494,C0024109,ARISE_BY
C0001403,C0085859,BE_OFTEN_ASSOCIATED_WITH
C0001403,C0012634,ARISE_BY
C0001403,C0012634,ARISE_BY
C0162834,C0001403,BE_INDICATIVE_OF
C0020461,C0001403,BE_INDICATIVE_OF
C0162834,C0039738,BE_OFTEN_ASSOCIATED_WITH
C0020461,C0002006,BE_OFTEN_ASSOCIATED_WITH
C0948387,C0162834,BE_LOWER_IN
C0948387,C0001655,BE_LOWER_IN
C0860869,C0948387,BE_EVIDENT_IN
C0205307,C0948387,BE_EVIDENT_IN
C0332268,C3262233,BE_EVIDENCE_OF
C0332268,C0205372,BE_EVIDENCE_OF
C0430134,C0015127,USEFUL_IN
C0430134,C0015127,USEFUL_IN
C4476956,C0012634,BE_INDICATIVE_OF
C0039798,C0017710,TREATMENT_IS
C0027651,C0376604,BE_TUMORS_OF
C1514562,C0030685,ETIOLOGY_IS
C0039798,C0001632,TREATMENT_IS
C0007412,C0005775,MOVE_INTO
C0031441,C0020546,REDUCE_RISK_OF
C0006826,C0036525,BASIS_IS
C0178784,C0162860,LOCATE_IN
C0178784,C0458421,LOCATE_IN
C0006141,C0444099,ARISE_BY
C4319507,C0004454,EXTEND_TO
C4319507,C0042993,EXTEND_TO
C1515275,C0006141,BE
C0921005,C0026131,BE_SOURCE_OF
C0026131,C0687028,FLOW_IN
C0026131,C0028109,PASS_TO
C0921005,C0934502,BE_COMPOSED_OF
C0687028,C0934502,BE_COMPOSED_OF
C0007634,C2753460,BE
C0007634,C0687028,BE_LOCATED_ON
C0007634,C0921005,BE_LOCATED_ON
C0007634,C0033268,ROLE_IN
C0033268,C0921005,LOCATE_IN
C0225356,C2753461,BE
C0225356,C0687028,BE_LOCATED_ON
C0225356,C0921005,BE_LOCATED_ON
C0225356,C0026131,HAVE_EFFECT_ON
C0026131,C0028109,PASS_TO
C0444070,C0019932,BE_SENSITIVE_TO
C0444070,C0549177,BE_COMPOSED_OF
C0006141,C0549177,BE_COMPOSED_OF
C0549177,C0028109,BE_AT
C0243107,C0014939,DEPEND_ON
C0243107,C0033308,DEPEND_ON
C0243107,C0921005,LEAD_TO_EMERGENCE_OF
C0243107,C0687028,LEAD_TO_EMERGENCE_OF
C0921005,C0222598,BE_AT
C0687028,C0222598,BE_AT
C0262397,C0025329,BE_COMMON_IN
C0020507,C0222617,OCCUR_IN
C0020507,C0014939,ETIOLOGY_IS
C0020507,C0033308,ETIOLOGY_IS
C0014939,C0010092,GENERATE_BY
C0033308,C0010092,GENERATE_BY
C0014939,C0015965,GENERATE_BY
C0033308,C0015965,GENERATE_BY
