paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
7739,enteroinvasive e. coli,C0580795,Bacterium,PRODUCES,bloody diarrhea,C0151594,Disease or Syndrome,False,True
7740,enteroaggregative e. coli,C0872165,Bacterium,CONNECTED_TO,enterocytes,C0682610,Cell,False,True
7740,enteroaggregative e. coli,C0872165,Bacterium,PRODUCES,lt,C0024320,"Amino Acid, Peptide, or Protein",False,True
7740,enteroaggregative e. coli,C0872165,Bacterium,PRODUCES,shiga-like toxins,C0148323,Organic Chemical,False,True
7741,salmonella species,C0036111,Bacterium,IS_A,enterobacteriaceae,C0014346,Bacterium,False,True
7741,enterobacteriaceae,C0014346,Bacterium,IS_A,gram-negative bacilli,C0314752,Bacterium,False,True
7741,nontyphoid salmonella infection,C0036117,Disease or Syndrome,CAUSES,deaths,C0011065,Organism Function,False,True
7742,gastric acid,C0017119,Body Substance,PREVENTS,infection,C0009450,Disease or Syndrome,False,True
7742,salmonellae,C0036111,Bacterium,CONTAINS,virulence genes,C0042765,Biologic Function,False,True
7742,virulence genes,C0042765,Biologic Function,PRODUCES,type iii secretion system,C4019321,"Amino Acid, Peptide, or Protein",False,True
7742,type iii secretion system,C4019321,"Amino Acid, Peptide, or Protein",CARRIES_OUT,bacterial proteins,C0004627,"Amino Acid, Peptide, or Protein",False,True
7742,bacterial proteins,C0004627,"Amino Acid, Peptide, or Protein",LOCATION_OF,m cells,C0599757,Cell,False,True
7742,bacterial proteins,C0004627,"Amino Acid, Peptide, or Protein",LOCATION_OF,enterocytes,C0682610,Cell,False,True
7742,bacterial proteins,C0004627,"Amino Acid, Peptide, or Protein",AFFECTS,rho gtpases,C0174045,"Amino Acid, Peptide, or Protein",False,True
7742,rho gtpases,C0174045,"Amino Acid, Peptide, or Protein",CAUSES,actin rearrangement,C1511695,Genetic Function,False,True
7742,rho gtpases,C0174045,"Amino Acid, Peptide, or Protein",CAUSES,bacterial uptake,C0004611,Bacterium,False,True
7742,bacterial uptake,C0004611,Bacterium,LOCATION_OF,phagosomes,C0031310,Cell Component,False,True
7742,bacteria,C0004611,Bacterium,OCCURS_IN,phagosomes,C0031310,Cell Component,False,True
7742,chemoattractant,C0008013,Biologically Active Substance,AFFECTS,neutrophils,C0027950,Cell,False,True
7742,eicosanoid,C0013725,Organic Chemical,AFFECTS,neutrophils,C0027950,Cell,False,True
7743,typhoid fever,C0041466,Disease or Syndrome,AFFECTS,individuals,C0027361,Population Group,False,True
7743,s. paratyphi,C0036120,Bacterium,OCCURS_IN,travelers,C0687759,Population Group,False,True
7743,acute infection,C0275518,Disease or Syndrome,PRECEDES,fever,C0015967,Sign or Symptom,False,True
7743,detection,C1511790,Therapeutic or Preventive Procedure,EVALUATION_OF,organisms,C0029235,Organism,False,True
7743,detection,C1511790,Therapeutic or Preventive Procedure,INDICATES,antibiotic treatment,C0003232,Antibiotic,False,True
7744,s. enteritidis,C0036113,Bacterium,LOCATION_OF,m cells,C0599757,Cell,False,True
7744,s. typhi,C0036125,Bacterium,LOCATION_OF,m cells,C0599757,Cell,False,True
7744,mononuclear cells,C0806987,Cell,LOCATION_OF,lymphoid tissue,C0024296,Tissue,False,True
7744,infection,C0009450,Disease or Syndrome,AFFECTS,peyer patches,C0031272,"Body Part, Organ, or Organ Component",False,True
7744,shedding,C0162633,Pathologic Function,PRODUCES,oval ulcers,C0041582,Pathologic Function,False,True
7744,oval ulcers,C0041582,Pathologic Function,LOCATION_OF,ileum,C0020885,"Body Part, Organ, or Organ Component",False,True
7744,s. typhi,C0036125,Bacterium,TRAVERSES,lymphatic,C0229889,"Body Part, Organ, or Organ Component",False,True
7744,s. typhi,C0036125,Bacterium,TRAVERSES,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
7744,s. paratyphi,C0036120,Bacterium,TRAVERSES,lymphatic,C0229889,"Body Part, Organ, or Organ Component",False,True
7744,s. paratyphi,C0036120,Bacterium,TRAVERSES,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
7744,bacteria-containing,C4727556,Organic Chemical,PROPERTY_OF,phagocytes,C0031307,Cell,False,True
7744,spleen,C0037993,"Body Part, Organ, or Organ Component",CONTAINS,pale red pulp,C0229687,"Body Part, Organ, or Organ Component",False,True
7744,parenchymal necrosis,C0848084,Pathologic Function,CO_OCCURS_WITH,macrophage,C0024432,Cell,False,True
7745,pseudomembranous colitis,C0238106,Disease or Syndrome,IS_A,antibiotic-associated colitis,C0085819,Disease or Syndrome,False,True
7745,pseudomembranous colitis,C0238106,Disease or Syndrome,IS_A,antibiotic-associated diarrhea,C0578159,Disease or Syndrome,False,True
7745,organisms,C0029235,Organism,CAUSES,antibiotic-associated diarrhea,C0578159,Disease or Syndrome,False,True
7745,antibiotics,C0003232,Antibiotic,DISRUPTS,colonic microbiota,C3887843,Organism,False,True
7745,colonic microbiota,C3887843,Organism,AFFECTS,c. difficile,C5139166,Disease or Syndrome,False,True
7745,antibiotic,C0003232,Antibiotic,AFFECTS,colonic microbiota,C3887843,Organism,False,True
7745,toxins,C0040549,Biologically Active Substance,CAUSES,ribosylation,C0596043,Molecular Function,False,True
7745,ribosylation,C0596043,Molecular Function,PROCESS_OF,small gtpases,C0751984,"Amino Acid, Peptide, or Protein",False,True
7745,rho,C1412517,Gene or Genome,IS_A,small gtpases,C0751984,"Amino Acid, Peptide, or Protein",False,True
7745,toxins,C0040549,Biologically Active Substance,CAUSES,tight junction barrier loss,C0242358,Body Space or Junction,False,True
7745,toxins,C0040549,Biologically Active Substance,CAUSES,apoptosis,C0162638,Cell Function,False,True
7749,c. difficile,C5139166,Disease or Syndrome,CAUSES,colitis,C0009319,Disease or Syndrome,False,True
7749,advanced age,C0001792,Population Group,CAUSES,colitis,C0009319,Disease or Syndrome,False,True
7749,hospitalization,C0019993,Health Care Activity,CAUSES,colitis,C0009319,Disease or Syndrome,False,True
7749,immunosuppression,C0021079,Therapeutic or Preventive Procedure,CAUSES,colitis,C0009319,Disease or Syndrome,False,True
7749,c. difficile,C5139166,Disease or Syndrome,CAUSES,associated colitis,C5392092,Neoplastic Process,False,True
7749,associated colitis,C5392092,Neoplastic Process,MANIFESTATION_OF,watery diarrhea,C0239182,Sign or Symptom,False,True
7749,associated colitis,C5392092,Neoplastic Process,MANIFESTATION_OF,abdominal cramping,C0000729,Sign or Symptom,False,True
7749,associated colitis,C5392092,Neoplastic Process,MANIFESTATION_OF,fever,C0015967,Sign or Symptom,False,True
7749,blood,C0005767,Body Substance,MANIFESTATION_OF,associated colitis,C5392092,Neoplastic Process,False,True
7749,metronidazole,C0025872,Organic Chemical,IS_A,treatments,C0087111,Therapeutic or Preventive Procedure,False,True
7749,vancomycin,C0042313,"Amino Acid, Peptide, or Protein",IS_A,treatments,C0087111,Therapeutic or Preventive Procedure,False,True
7749,metronidazole,C0025872,Organic Chemical,TREATS,associated colitis,C5392092,Neoplastic Process,False,True
7749,vancomycin,C0042313,"Amino Acid, Peptide, or Protein",TREATS,associated colitis,C5392092,Neoplastic Process,False,True
7749,c. difficile,C5139166,Disease or Syndrome,EXHIBITS,antibiotic-resistant,C0949285,Organism Attribute,False,True
7749,patients,C0030705,Patient or Disabled Group,EXHIBITS,recurrent disease,C0277556,Disease or Syndrome,False,True
7752,m. tuberculosis,C0026926,Bacterium,IS_A,mycobacterial species,C0026912,Bacterium,False,True
7752,mycobacterial species,C0026912,Bacterium,AFFECTS,gastrointestinal tract,C0017189,Body System,False,True
7755,histiocytes,C0019612,Cell,EXHIBITS,expansion,C0007595,Cell Function,False,True
7755,histiocytes,C0019612,Cell,LOCATION_OF,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
7755,tropheryma whippelii,C0995830,Bacterium,IS_A,organisms,C0029235,Organism,False,True
7756,granulomas,C0018188,Pathologic Function,CONTAINS,caseous necrosis,C0333512,Pathologic Function,False,True
7756,granulomas,C0018188,Pathologic Function,OCCURS_IN,layers,C0934502,"Body Part, Organ, or Organ Component",False,True
7757,infections,C0851162,Disease or Syndrome,OCCURS_IN,nursing homes,C0019860,Health Care Activity,False,True
7757,individuals,C0027361,Population Group,EXHIBITS,nausea,C0027497,Sign or Symptom,False,True
7757,individuals,C0027361,Population Group,EXHIBITS,vomiting,C0042963,Sign or Symptom,False,True
7757,individuals,C0027361,Population Group,EXHIBITS,watery diarrhea,C0239182,Sign or Symptom,False,True
7757,individuals,C0027361,Population Group,EXHIBITS,abdominal pain,C0000737,Sign or Symptom,False,True
7758,rotavirus,C0035870,Virus,AFFECTS,individuals,C0027361,Population Group,False,True
7758,rotavirus,C0035870,Virus,CAUSES,deaths,C0011065,Organism Function,False,True
7758,antibodies,C0003241,"Amino Acid, Peptide, or Protein",AFFECTS,rotavirus,C0035870,Virus,False,True
7758,breast milk,C0026131,Body Substance,CONTAINS,antibodies,C0003241,"Amino Acid, Peptide, or Protein",False,True
7758,infection,C0009450,Disease or Syndrome,PRODUCES,immunity,C0020964,Organ or Tissue Function,False,True
7758,viral particles,C0042760,Cell Component,CAUSES,infection,C0009450,Disease or Syndrome,False,True
7758,rotavirus,C0035870,Virus,AFFECTS,enterocytes,C0682610,Cell,False,True
7758,enterocytes,C0682610,Cell,LOCATION_OF,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
7758,net secretion,C0036536,Biologic Function,PRODUCES,water,C0043047,Pharmacologic Substance,False,True
7758,net secretion,C0036536,Biologic Function,PRODUCES,electrolytes,C0013832,Pharmacologic Substance,False,True
7758,vaccines,C0042210,"Amino Acid, Peptide, or Protein",PREVENTS,rotavirus infection,C0035869,Disease or Syndrome,False,True
7759,small intestine,C0021852,"Body Part, Organ, or Organ Component",CONTAINS,parasites,C0030498,Eukaryote,False,True
7759,nematodes,C0027581,Eukaryote,IS_A,parasites,C0030498,Eukaryote,False,True
7759,roundworms ascaris,C0003950,Disease or Syndrome,IS_A,nematodes,C0027581,Eukaryote,False,True
7759,strongyloides,C0038461,Eukaryote,IS_A,nematodes,C0027581,Eukaryote,False,True
7759,hookworms,C0002830,Eukaryote,IS_A,parasites,C0030498,Eukaryote,False,True
7759,pinworms,C0086227,Disease or Syndrome,IS_A,parasites,C0030498,Eukaryote,False,True
7759,cestodes,C0007894,Disease or Syndrome,IS_A,parasites,C0030498,Eukaryote,False,True
7759,flatworms,C0032211,Eukaryote,IS_A,cestodes,C0007894,Disease or Syndrome,False,True
7759,trematodes,C0040818,Eukaryote,IS_A,parasites,C0030498,Eukaryote,False,True
7759,protozoa,C0033739,Eukaryote,IS_A,parasites,C0030498,Eukaryote,False,True
7760,ascaris lumbricoides,C0003955,Eukaryote,IS_A,nematode,C0027581,Eukaryote,False,True
7760,ascaris lumbricoides,C0003955,Eukaryote,AFFECTS,individuals,C0027361,Population Group,False,True
7760,larvae,C0023047,Eukaryote,TRAVERSES,intestinal mucosa,C0021839,Tissue,False,True
7760,larvae,C0023047,Eukaryote,TRAVERSES,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
7760,larvae,C0023047,Eukaryote,CAUSES,hepatic abscesses,C0023885,Disease or Syndrome,False,True
7760,larvae,C0023047,Eukaryote,TRAVERSES,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
7760,larvae,C0023047,Eukaryote,CAUSES,ascaris pneumonitis,C3714636,Disease or Syndrome,False,True
7760,larvae,C0023047,Eukaryote,TRAVERSES,trachea,C0040578,"Body Part, Organ, or Organ Component",False,True
7760,larvae,C0023047,Eukaryote,DEVELOPMENTAL_FORM_OF,worms,C0018889,Disease or Syndrome,False,True
7761,larvae,C0023047,Eukaryote,DEVELOPMENTAL_FORM_OF,strongyloides,C0038461,Eukaryote,False,True
7761,larvae,C0023047,Eukaryote,TRAVERSES,skin,C0444099,Body Substance,False,True
7761,larvae,C0023047,Eukaryote,TRAVERSES,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
7761,strongyloides,C0038461,Eukaryote,PRODUCES,larvae,C0023047,Eukaryote,False,True
7761,larvae,C0023047,Eukaryote,TRAVERSES,mucosa,C0026724,Tissue,False,True
7761,larvae,C0023047,Eukaryote,CAUSES,autoinfection,C0009450,Disease or Syndrome,False,True
7762,necator americanus,C0002826,Eukaryote,IS_A,hookworms,C0002830,Eukaryote,False,True
7762,ancylostoma duodenale,C0162314,Eukaryote,IS_A,hookworms,C0002830,Eukaryote,False,True
7762,hookworms,C0002830,Eukaryote,AFFECTS,individuals,C0027361,Population Group,False,True
7762,infection,C0009450,Disease or Syndrome,OCCURS_IN,skin,C0444099,Body Substance,False,True
7762,worms,C0018889,Disease or Syndrome,CONNECTED_TO,mucosa,C0026724,Tissue,False,True
7763,giardia lamblia,C0017535,Eukaryote,IS_A,flagellated protozoan,C0024893,Eukaryote,False,True
7763,giardia lamblia,C0017535,Eukaryote,IS_A,pathogenic parasite,C0450254,Organism,False,True
7763,cysts,C0010709,Anatomical Abnormality,CAUSES,infection,C0009450,Disease or Syndrome,False,True
7763,cysts,C0010709,Anatomical Abnormality,INTERACTS_WITH,chlorine,C0008209,Hazardous or Poisonous Substance,False,True
7763,stomach,C0038351,"Body Part, Organ, or Organ Component",LOCATION_OF,trophozoites,C0686882,Eukaryote,False,True
7763,secretory iga,C0020838,"Amino Acid, Peptide, or Protein",MANAGES,giardia infections,C0017536,Disease or Syndrome,False,True
7763,il-6,C0021760,"Amino Acid, Peptide, or Protein",MANAGES,giardia infections,C0017536,Disease or Syndrome,False,True
7763,giardia,C0017534,Eukaryote,DISRUPTS,immune clearance,C0312550,Physiologic Function,False,True
7763,surface protein,C0025252,"Amino Acid, Peptide, or Protein",IS_A,surface antigen,C0003339,Immunologic Factor,False,True
7763,giardia infection,C0017536,Disease or Syndrome,DISRUPTS,expression,C0017262,Genetic Function,False,True
7763,expression,C0017262,Genetic Function,PROPERTY_OF,brush border enzymes,C1318418,Cell Component,False,True
7763,lactase,C0083183,"Amino Acid, Peptide, or Protein",IS_A,brush border enzymes,C1318418,Cell Component,False,True
7763,giardia infection,C0017536,Disease or Syndrome,CAUSES,apoptosis,C0162638,Cell Function,False,True
7763,duodenal biopsy specimens,C0399805,Diagnostic Procedure,LOCATION_OF,giardia trophozoites,C0686882,Eukaryote,False,True
7763,diagnosis,C0011900,Diagnostic Procedure,EVALUATION_OF,giardia infection,C0017536,Disease or Syndrome,False,True
7764,entamoeba histolytica,C0014323,Eukaryote,IS_A,protozoan,C0033739,Eukaryote,False,True
7764,entamoeba histolytica,C0014323,Eukaryote,CAUSES,amebiasis,C0002438,Disease or Syndrome,False,True
7764,e. histolytica,C4700060,Eukaryote,AFFECTS,people,C0027361,Population Group,False,True
7764,e. histolytica,C4700060,Eukaryote,CAUSES,dysentery,C0013369,Disease or Syndrome,False,True
7764,e. histolytica,C4700060,Eukaryote,CAUSES,liver abscess,C0023885,Disease or Syndrome,False,True
7764,amebiasis,C0002438,Disease or Syndrome,AFFECTS,cecum,C0007531,"Body Part, Organ, or Organ Component",False,True
7764,amebiasis,C0002438,Disease or Syndrome,AFFECTS,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7764,amebiasis,C0002438,Disease or Syndrome,AFFECTS,sigmoid colon,C0227391,"Body Part, Organ, or Organ Component",False,True
7764,amebiasis,C0002438,Disease or Syndrome,AFFECTS,rectum,C0034896,"Body Part, Organ, or Organ Component",False,True
7764,amebiasis,C0002438,Disease or Syndrome,AFFECTS,appendix,C0003617,"Body Part, Organ, or Organ Component",False,True
7764,amebae,C0002642,Eukaryote,CONNECTED_TO,colonic epithelium,C0227353,"Body Part, Organ, or Organ Component",False,True
7764,amebae,C0002642,Eukaryote,CAUSES,dysentery,C0013369,Disease or Syndrome,False,True
7764,amebae,C0002642,Eukaryote,CAUSES,apoptosis,C0162638,Cell Function,False,True
7764,amebae,C0002642,Eukaryote,TRAVERSES,crypts,C0227427,Body Space or Junction,False,True
7764,amebae,C0002642,Eukaryote,TRAVERSES,lamina propria,C1179187,Tissue,False,True
7764,amebae,C0002642,Eukaryote,BRINGS_ABOUT,neutrophils,C0027950,Cell,False,True
7764,amebae,C0002642,Eukaryote,CAUSES,tissue damage,C0010957,Injury or Poisoning,False,True
7764,parasites,C0030498,Eukaryote,TRAVERSES,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
7764,parasites,C0030498,Eukaryote,PRODUCES,abscesses,C0000833,Disease or Syndrome,False,True
7764,patients,C0030705,Patient or Disabled Group,EXHIBITS,amebic dysentery,C0013370,Disease or Syndrome,False,True
7764,abscesses,C0000833,Disease or Syndrome,TRAVERSES,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
7764,abscesses,C0000833,Disease or Syndrome,TRAVERSES,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
7764,amebae,C0002642,Eukaryote,TRAVERSES,kidneys,C0022646,"Body Part, Organ, or Organ Component",False,True
7764,amebae,C0002642,Eukaryote,TRAVERSES,brain,C0006104,"Body Part, Organ, or Organ Component",False,True
7765,individuals,C0027361,Population Group,EXHIBITS,amebiasis,C0002438,Disease or Syndrome,False,True
7765,individuals,C0027361,Population Group,EXHIBITS,bloody diarrhea,C0151594,Disease or Syndrome,False,True
7771,diverticular disease,C4317009,Disease or Syndrome,OCCURS_IN,colonic mucosa,C0227349,"Body Part, Organ, or Organ Component",False,True
7772,colonic diverticula,C0012811,Anatomical Abnormality,LOCATION_OF,sigmoid colon,C0227391,"Body Part, Organ, or Organ Component",False,True
7772,sheaths,C0224856,"Body Part, Organ, or Organ Component",CONTAINS,connective tissue,C0009780,Tissue,False,True
7772,sheaths,C0224856,"Body Part, Organ, or Organ Component",TRAVERSES,muscle wall,C0026845,Tissue,False,True
7772,muscularis propria,C0225358,"Body Part, Organ, or Organ Component",LOCATION_OF,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7772,bands,C0175723,Medical Device,IS_A,taeniae coli,C0227365,"Body Part, Organ, or Organ Component",False,True
7772,fiber,C0225326,Organic Chemical,AFFECTS,stool,C0015733,Body Substance,False,True
7777,individuals,C0027361,Population Group,EXHIBITS,diverticular disease,C4317009,Disease or Syndrome,False,True
7780,complaints,C5441521,Sign or Symptom,CONSISTS_OF,diarrhea,C0011991,Sign or Symptom,False,True
7780,diverticula,C0012817,Anatomical Abnormality,EXHIBITS,regress,C0684320,Pathologic Function,False,True
7781,inflammatory bowel disease,C0021390,Disease or Syndrome,IS_A,chronic condition,C5545294,Disease or Syndrome,False,True
7781,ibd,C0021390,Disease or Syndrome,CONSISTS_OF,crohn disease,C0010346,Disease or Syndrome,False,True
7781,ibd,C0021390,Disease or Syndrome,CONSISTS_OF,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7783,ulcerative colitis,C0009324,Disease or Syndrome,LOCATION_OF,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7783,ulcerative colitis,C0009324,Disease or Syndrome,LOCATION_OF,rectum,C0034896,"Body Part, Organ, or Organ Component",False,True
7783,ulcerative colitis,C0009324,Disease or Syndrome,LOCATION_OF,mucosa,C0026724,Tissue,False,True
7783,ulcerative colitis,C0009324,Disease or Syndrome,LOCATION_OF,submucosa,C0225344,Tissue,False,True
7783,crohn disease,C0010346,Disease or Syndrome,LOCATION_OF,gastrointestinal tract,C0017189,Body System,False,True
7787,microbes,C0445623,Organism,AFFECTS,immune system,C0020962,Body System,False,True
7787,regulatory processes,C1327622,Biologic Function,PREVENTS,immune responses,C0020964,Organ or Tissue Function,False,True
7790,family member,C0086282,Family Group,ASSOCIATED_WITH,disease,C0012634,Disease or Syndrome,False,True
7790,concordance rate,C0680240,Social Behavior,PROPERTY_OF,crohn disease,C0010346,Disease or Syndrome,False,True
7790,concordance,C0680240,Social Behavior,PROPERTY_OF,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7790,genetic factors,C0017397,"Nucleic Acid, Nucleoside, or Nucleotide",ASSOCIATED_WITH,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7791,nod2,C1826449,Gene or Genome,IS_A,susceptibility gene,C0919453,Gene or Genome,False,True
7791,nod2,C1826449,Gene or Genome,ASSOCIATED_WITH,crohn disease,C0010346,Disease or Syndrome,False,True
7791,protein,C0033684,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,bacterial peptidoglycans,C0030958,Organic Chemical,False,True
7791,bacteria,C0004611,Bacterium,TRAVERSES,epithelium,C0014609,Tissue,False,True
7791,bacteria,C0004611,Bacterium,TRAVERSES,intestine,C0021853,"Body Part, Organ, or Organ Component",False,True
7791,individuals,C0027361,Population Group,EXHIBITS,polymorphisms,C0032529,Genetic Function,False,True
7791,polymorphisms,C0032529,Genetic Function,PROPERTY_OF,nod2,C1826449,Gene or Genome,False,True
7791,polymorphisms,C0032529,Genetic Function,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
7791,patients,C0030705,Patient or Disabled Group,EXHIBITS,crohn disease,C0010346,Disease or Syndrome,False,True
7792,genes,C0017337,Gene or Genome,ASSOCIATED_WITH,ibd,C0021390,Disease or Syndrome,False,True
7792,atg16l1,C1825502,Gene or Genome,ASSOCIATED_WITH,autophagy,C0004391,Cell Function,False,True
7792,irgm,C1537424,Gene or Genome,ASSOCIATED_WITH,autophagy,C0004391,Cell Function,False,True
7793,host cell,C1819995,Cell Component,EXHIBITS,responses,C0871261,Organism Attribute,False,True
7793,atg16l1,C1825502,Gene or Genome,ASSOCIATED_WITH,responses,C0871261,Organism Attribute,False,True
7793,irgm,C1537424,Gene or Genome,ASSOCIATED_WITH,responses,C0871261,Organism Attribute,False,True
7793,nod2,C1826449,Gene or Genome,ASSOCIATED_WITH,responses,C0871261,Organism Attribute,False,True
7793,luminal bacteria,C0004611,Bacterium,ASSOCIATED_WITH,pathogenesis,C0699748,Pathologic Function,False,True
7793,pathogenesis,C0699748,Pathologic Function,PROPERTY_OF,ibd,C0021390,Disease or Syndrome,False,True
7794,immunity,C0020964,Organ or Tissue Function,CAUSES,pathogenesis,C0699748,Pathologic Function,False,True
7794,pathogenesis,C0699748,Pathologic Function,PROPERTY_OF,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7794,pathogenesis,C0699748,Pathologic Function,PROPERTY_OF,crohn disease,C0010346,Disease or Syndrome,False,True
7794,polarization,C0946292,Clinical Attribute,OCCURS_IN,crohn disease,C0010346,Disease or Syndrome,False,True
7794,helper t cells,C0018894,Cell,EXHIBITS,polarization,C0946292,Clinical Attribute,False,True
7794,th17 t cells,C2936411,Cell,CAUSES,pathogenesis,C0699748,Pathologic Function,False,True
7794,pathogenesis,C0699748,Pathologic Function,PROPERTY_OF,disease,C0012634,Disease or Syndrome,False,True
7794,polymorphisms,C0032529,Genetic Function,PROPERTY_OF,il-23 receptor,C1872104,"Amino Acid, Peptide, or Protein",False,True
7794,polymorphisms,C0032529,Genetic Function,PREVENTS,crohn disease,C0010346,Disease or Syndrome,False,True
7794,polymorphisms,C0032529,Genetic Function,PREVENTS,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7794,il-23,C0963088,"Amino Acid, Peptide, or Protein",BRINGS_ABOUT,th17 cells,C2936411,Cell,False,True
7794,antibody,C0003241,"Amino Acid, Peptide, or Protein",AFFECTS,cytokines,C0079189,"Amino Acid, Peptide, or Protein",False,True
7794,t cell subsets,C0080202,Cell,ASSOCIATED_WITH,disease,C0012634,Disease or Syndrome,False,True
7794,il-13,C0214743,"Amino Acid, Peptide, or Protein",OCCURS_IN,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7794,il-13,C0214743,"Amino Acid, Peptide, or Protein",OCCURS_IN,crohn disease,C0010346,Disease or Syndrome,False,True
7795,mutations,C0026882,Genetic Function,PROPERTY_OF,il-10 receptor,C0247771,"Amino Acid, Peptide, or Protein",False,True
7795,mutations,C0026882,Genetic Function,ASSOCIATED_WITH,early-onset colitis,C0031106,Disease or Syndrome,False,True
7795,microbes,C0445623,Organism,CAUSES,immune activation,C1337091,Gene or Genome,False,True
7795,immune activation,C1337091,Gene or Genome,CAUSES,chronic inflammation,C0021376,Pathologic Function,False,True
7796,function,C0031843,Physiologic Function,PROPERTY_OF,tight junction,C0242358,Body Space or Junction,False,True
7796,function,C0031843,Physiologic Function,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
7796,function,C0031843,Physiologic Function,ASSOCIATED_WITH,polymorphisms,C0032529,Genetic Function,False,True
7796,function,C0031843,Physiologic Function,CAUSES,immunity,C0020964,Organ or Tissue Function,False,True
7796,function,C0031843,Physiologic Function,CAUSES,disease,C0012634,Disease or Syndrome,False,True
7796,paneth cell granules,C0227276,Cell,CONTAINS,anti-microbial peptides,C4084937,"Amino Acid, Peptide, or Protein",False,True
7796,anti-microbial peptides,C4084937,"Amino Acid, Peptide, or Protein",AFFECTS,luminal microbiota,C3887843,Organism,False,True
7796,paneth cell granules,C0227276,Cell,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
7796,mutations,C0026882,Genetic Function,PROPERTY_OF,atg16l1,C1825502,Gene or Genome,False,True
7796,epithelium,C0014609,Tissue,INTERACTS_WITH,microbiota,C1000792,Plant,False,True
7796,epithelium,C0014609,Tissue,ASSOCIATED_WITH,pathogenesis,C0699748,Pathologic Function,False,True
7796,microbiota,C1000792,Plant,ASSOCIATED_WITH,pathogenesis,C0699748,Pathologic Function,False,True
7797,microbial organisms,C0445623,Organism,LOCATION_OF,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7797,microbial organisms,C0445623,Organism,AFFECTS,disease,C0012634,Disease or Syndrome,False,True
7797,disease,C0012634,Disease or Syndrome,OCCURS_IN,animal models,C0599779,Animal,False,True
7797,animal models,C0599779,Animal,PROPERTY_OF,ibd,C0021390,Disease or Syndrome,False,True
7798,intestinal microbiota,C2985398,Organism,ASSOCIATED_WITH,epithelial function,C1516932,Body Space or Junction,False,True
7798,intestinal microbiota,C2985398,Organism,ASSOCIATED_WITH,immunity,C0020964,Organ or Tissue Function,False,True
7798,epithelial function,C1516932,Body Space or Junction,ASSOCIATED_WITH,immunity,C0020964,Organ or Tissue Function,False,True
7798,transepithelial flux,C2753390,Cell Function,CAUSES,adaptive immune responses,C1155229,Cell Function,False,True
7798,release,C0030685,Health Care Activity,OCCURS_IN,host,C1167395,Organism,False,True
7799,tnf,C0812246,Gene or Genome,AFFECTS,tight junction,C0242358,Body Space or Junction,False,True
7799,flux,C2348693,Natural Phenomenon or Process,CAUSES,ibd,C0021390,Disease or Syndrome,False,True
7809,diagnosis,C0011900,Diagnostic Procedure,EVALUATION_OF,crohn disease,C0010346,Disease or Syndrome,False,True
7813,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,fever,C0015967,Sign or Symptom,False,True
7813,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,abdominal pain,C0000737,Sign or Symptom,False,True
7813,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,right lower-quadrant pain,C0230178,Body Location or Region,False,True
7813,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,bloody diarrhea,C0151594,Disease or Syndrome,False,True
7813,differential diagnosis,C0011906,Diagnostic Procedure,EVALUATION_OF,colonic infections,C3714514,Pathologic Function,False,True
7814,colonic disease,C0009373,Disease or Syndrome,CAUSES,anemia,C0002871,Disease or Syndrome,False,True
7814,small-bowel disease,C0341268,Disease or Syndrome,CAUSES,serum protein loss,C0036825,"Amino Acid, Peptide, or Protein",False,True
7814,small-bowel disease,C0341268,Disease or Syndrome,CAUSES,hypoalbuminemia,C0239981,Disease or Syndrome,False,True
7814,small-bowel disease,C0341268,Disease or Syndrome,CAUSES,malabsorption,C0024523,Disease or Syndrome,False,True
7814,fibrosing strictures,C1261287,Pathologic Function,LOCATION_OF,ileum,C0020885,"Body Part, Organ, or Organ Component",False,True
