:START_ID,:END_ID,:TYPE
C0027126,C1864584,CAUSE
C0027126,C0014130,CAUSE
C0027126,C0156312,CAUSE
C0686353,C0205107,AFFECT
C0686353,C0205107,AFFECT
C0686353,C0314603,HAVE
C0686353,C0332307,INCLUDE
C0686353,C0596142,INCLUDE
C0026882,C0449432,AFFECT
C0449432,C0079259,BE_OTHER_THAN
C0026882,C0033684,AFFECT
C0026882,C0033684,AFFECT
C0007603,C0386312,INCLUDE
C0007603,C0758256,INCLUDE
C0026882,C0010852,AFFECT
C0026882,C0040712,AFFECT
C0097550,C1166829,BE_A_COMPONENT_OF
C0410189,C0019409,BE_A
C0340861,C0033684,BE_CAUSED_BY
C0241764,C0026882,RESULT_FROM
C0017337,C0033684,ENCODE
C0596142,C0026882,BE_CAUSED_BY
C0017337,C1416877,ENCODE
C0033684,C0007610,COMPROMISE
C0007610,C0681850,BE_IN
C0681850,C0027061,INCLUDE
C0681850,C0242692,INCLUDE
C0033684,C1516511,MAY_REGULATE
C0851285,C0752248,AFFECT
C0340861,C1762617,BE_CHARACTERIZED_BY
C0340861,C0006625,BE_CHARACTERIZED_BY
C0340861,C0332522,BE_CHARACTERIZED_BY
C0340861,C0332522,BE_CHARACTERIZED_BY
C0340861,C0018799,BE_CHARACTERIZED_BY
C5194360,C0205082,BE
C5194360,C0878544,BE_ASSOCIATED_WITH
C5194360,C0003811,BE_ASSOCIATED_WITH
C0003811,C0011065,LEAD_TO
C0238288,C0026850,BE_A
C0238288,C0314603,BE_CAUSED_BY
C0314603,C0040649,ALLOW
C0040648,C0040300,BE_NORMALLY_REPRESSED_IN
C0238288,C0017337,BE_THOUGHT_TO_BE_CAUSED_BY
C1332838,C0031843,BE_INVOLVED_IN
C0238288,C0439234,BECOME_SYMPTOMATIC_BY
C0238288,C1762617,BE_DUE_TO
C0238288,C1762617,BE_DUE_TO
C0238288,C1762617,EXHIBIT
C0238288,C0004093,EXHIBIT
C0392760,C0023671,HAVE
C0439660,C0243067,RESULT_FROM
C0439660,C0243067,RESULT_FROM
C0439660,C0031843,RESULT_FROM
C0243067,C1720983,BE_TERMED
C0243067,C0270984,BE_TERMED
C0031843,C0162670,BE_TERMED
C0026848,C0439660,CAUSE_BY
C0026848,C0700153,CHARACTERIZE_BY
C0026848,C0035020,CHARACTERIZE_BY
C0035020,C0302353,ASSOCIATE_WITH
C0025344,C0026882,RESULT_FROM
C1419862,C0441472,REGULATE
C0024591,C0521114,BE_A
C0024591,C0002932,TRIGGER_BY
C0024591,C0038627,TRIGGER_BY
C0524965,C0006685,BE_A
C0054493,C0026882,HAVE_MUTATION
C0597357,C0442805,LEAD_TO
C0442805,C0039621,PRODUCE
C0442805,C0020488,PRODUCE
C0026882,C0022023,SUSCEPTIBLE_TO
C0022023,C0018843,BE_A
C0026848,C0025521,DUE_TO
C0026848,C0220781,INCLUDE
C0026848,C0023779,INCLUDE
C0023779,C0449913,INCLUDE
C0023779,C0026237,INCLUDE
C0449913,C0023779,LEAD_TO
C0026237,C0023779,LEAD_TO
C0023779,C0026848,BE_A
C0018995,C0442893,MANIFEST_AS
C0018995,C0381678,MANIFEST_AS
C0018995,C0410158,ASSOCIATE_WITH
C0018995,C0004093,ASSOCIATE_WITH
C0018995,C0205263,MANIFEST_WITH
C0018995,C0205263,MANIFEST_WITH
C0010957,C0027540,LEAD_TO
C0027540,C0035410,BE_A
C0035410,C0027080,LEAD_TO
C0035410,C0022660,LEAD_TO
C0162670,C2315666,STEM_FROM
C0162670,C0017428,STEM_FROM
C1563761,C0033684,ENCODE
C0521447,C0033684,ENCODE
C1563761,C0031843,ENCODE
C0521447,C0031843,ENCODE
C0205419,C4277511,SHOW
C0162670,C0221629,MANIFEST_WITH
C0162670,C0205082,MANIFEST_WITH
C0205082,C0162292,BE_A
C0162670,C0220912,ASSOCIATE_WITH
C0162670,C0001125,ASSOCIATE_WITH
C0162670,C0014130,ASSOCIATE_WITH
C0162670,C0031117,ASSOCIATE_WITH
C0162670,C0878544,ASSOCIATE_WITH
C0751651,C0332437,ASSOCIATE_WITH
C0751651,C0026237,SHOW
C0026237,C0038128,IMPART
C0038128,C3275417,BE_CALLED
C3275417,C0026237,CORRESPOND_TO
C0026237,C0022023,CONTAIN
C0439661,C0030552,MANIFEST_WITH
C0439661,C0026821,MANIFEST_WITH
C0439661,C0231528,MANIFEST_WITH
C0439661,C0027121,INCLUDE
C0439661,C0026845,INCLUDE
C0439661,C0035410,INCLUDE
C0439661,C0021308,INCLUDE
C0021308,C0011847,ASSOCIATE_WITH
C0439661,C0001675,AFFECT
C0439661,C0205178,HAVE_ONSET
C0439661,C0205178,HAVE_ONSET
C0085655,C0333348,BE_A_PART_OF
C0011633,C0333348,BE_A_PART_OF
C0238190,C0333348,BE_A_PART_OF
C0333348,C0085655,INCLUDE
C0333348,C0011633,INCLUDE
C0333348,C0238190,INCLUDE
C0085655,C0004364,BE_A
C0085655,C0567416,ASSOCIATE_WITH
C0085655,C3887644,ASSOCIATE_WITH
C3887644,C0039195,CONTAIN
C4551524,C0027540,LEAD_TO
C0027540,C0034963,FOLLOW_BY
C0085655,C0001617,TREAT_BY
C0085655,C0021081,TREAT_BY
C0011633,C0027121,BE_A
C0011633,C0008059,PREVALENCE
C0008059,C0205087,MANIFEST_AS
C0001675,C0443909,MANIFEST_AS
C0011633,C4551524,HAVE_BASIS
C0011633,C0037285,ASSOCIATE_WITH
C0011633,C0029166,ASSOCIATE_WITH
C0029166,C0206062,INCLUDE
C0011633,C3278584,ASSOCIATE_WITH
C3278584,C0032112,CONTAIN
C0011633,C0179586,ASSOCIATE_WITH
C0011633,C0225336,ASSOCIATE_WITH
C0011633,C0010957,ASSOCIATE_WITH
C0085655,C3887644,CHARACTERIZE_BY
C0085655,C0027540,CHARACTERIZE_BY
C0011633,C0333641,SHOW
C0011633,C0333641,SHOW
C0238190,C5551822,SHOW
C3899956,C0333773,CONTAIN
C1424650,C0392760,BE_UPREGULATED_IN
C0004358,C0011633,BE_SPECIFIC_FOR
C0004358,C0003241,INCLUDE
C1440961,C1413963,BE_A
C0004358,C0003241,INCLUDE
C0004358,C0003241,INCLUDE
p155,C0031843,BE_A
C5401282,C0031843,BE_A
C0238190,C0439234,BE_THE_MOST_COMMON_INFLAMMATORY_MYOPATHY_IN
C0238190,C0027121,BE_GROUPED_WITH
C0021368,C0014239,BE_A_CAUSE_IN
C0021368,C0014239,BE_AN_EFFECT_IN
C4054467,C0333773,BE_THE_PRESENCE_OF
C0333773,C0033684,CONTAIN_AGGREGATES_OF
C0033684,C0012634,ACCUMULATE_IN
C0033684,C0031715,INCLUDE
C0033684,C0033684,INCLUDE
C0033684,C1420588,INCLUDE
C0238190,C1285162,BE_A
C0026848,C0027121,BE_TYPICAL_OF
C3278584,C0027121,BE_TYPICAL_OF
C4022161,C0027121,BE_TYPICAL_OF
C3276197,C0027121,BE_TYPICAL_OF
C0012634,C0205329,FOLLOW_A
C0012634,C0021081,DO_NOT_RESPOND_WELL_TO
C0021368,C0027627,BE_A
C0009818,C0410256,CAN_CAUSE
C0021918,C0410256,CAN_CAUSE
C0021918,C0040165,INCLUDE
C0021918,C0410256,CAN_CAUSE
C0021918,C0001969,INCLUDE
C0021918,C0013227,INCLUDE
C0270986,C0221629,MAY_TAKE_THE_FORM_OF
C0270986,C0221629,MAY_TAKE_THE_FORM_OF
C0270986,C0040156,CAN_BE_THE_FIRST_INDICATION_OF
C1960401,C0027540,INCLUDE
C1960401,C0034963,INCLUDE
C0026848,C0452428,OCCUR_AFTER
C0441889,C0205082,MAY_BE
C0035410,C0022660,LEAD_TO
C0022660,C0027080,BE_SECONDARY_TO
C0030705,C0231528,COMPLAIN_OF
C0231528,C0205246,MAY_BE
C0231528,C0026845,MAY_BE_CONFINED_TO
C0205288,C1420193,THERE_IS
C0205288,C0027540,THERE_IS
C0205288,C0034963,THERE_IS
C0026848,C0025018,CAN_BE_PRODUCED_BY
C0026848,C0360714,BE_THE_MOST_COMMON_COMPLICATION_OF
C0360714,C0286651,INCLUDE
C0360714,C0074554,INCLUDE
C0360714,C0085542,INCLUDE
C0026848,C0332232,OCCUR_IN
C0332281,C0006826,BE_RECOGNIZED
C0332281,C0600688,INCLUDE
C0332281,C0004358,INCLUDE
C0020374,C0439662,CAUSE
C0027651,C1552857,BE_DISCUSSED_IN
C0027651,C0040300,BE_DISCUSSED_ALONG_WITH
C0544665,C0205225,CAN_BE_IMPAIRED_BY
C0205225,C0439660,BE
C0205225,C0439661,BE
C0544665,C0205102,CAN_BE_IMPAIRED_BY
C0314603,C0026850,INCLUDE
C0314603,C0027127,INCLUDE
C0314603,C0699743,INCLUDE
C0333606,C0241764,BE
C0333606,C0017337,CAUSE_BY
C0333606,C0033684,CAUSE_BY
C0013264,C0205082,BE_A_TYPE_OF
C0020283,C1547225,BE_A_TYPE_OF
C0026848,C0021368,HAVE_CAUSE
C0026848,C0332157,HAVE_CAUSE
C0027651,C0031119,ARISE_FROM
C0031118,C0457193,MANIFEST_AS
C0031118,C0030193,ASSOCIATE_WITH
C0031118,C1561643,ASSOCIATE_WITH
C0027651,C0007589,SHOW_EVIDENCE_OF
C0031118,C0001675,OCCUR_IN
C0031118,C0205419,INCLUDE
C0031118,C0205282,INCLUDE
C0031118,C0027831,ASSOCIATE_WITH
C0031118,C0027832,ASSOCIATE_WITH
C0027831,C0027672,BE_A_TYPE_OF
C0027832,C0027672,BE_A_TYPE_OF
C0027809,C1444066,BE
C0027809,C0225317,OCCUR_IN
C0027809,C0178784,OCCUR_IN
C0027809,C0040452,OCCUR_IN
C0449719,C0027809,BE_THE_MOST_COMMONLY_AFFECTED_CRANIAL_NERVE_BY
C0027651,C0683368,ASSOCIATE_WITH
C0027651,C0683368,ASSOCIATE_WITH
C0027859,C0011053,CAUSE
C0027809,C0205422,BE
C0027809,C0027832,ASSOCIATE_WITH
C0030705,C0439064,AT_RISK_OF_DEVELOPING
C0030705,C0025286,AT_RISK_OF_DEVELOPING
C0030705,C0014474,AT_RISK_OF_DEVELOPING
C0027859,C0027832,BE_A_HALLMARK_OF
C0027830,C0030705,NOT_FOUND_IN
C0392760,C0031843,CARRY
C0085114,C0008665,LOCATE_ON
C0085114,C0010852,BE_A_TYPE_OF
C0085114,C0079427,FUNCTION_AS
C0085114,C0021467,FACILITATE
C1561643,C0007634,CAUSE
C1561643,C0009835,CAUSE
C0017262,C0027809,DISRUPT_IN
C0544886,C0017262,POSSIBLY_CAUSE
C0027809,C1282914,APPEAR_AS
C1282914,C0014239,ABUT
C0027809,C0439794,SHOW_AN_ADMIXTURE_OF
C0027809,C0017446,SHOW_AN_ADMIXTURE_OF
C0027809,C0334094,COMPRISE_OF
C0007634,C0205146,ARRANGE_INTO
C0682540,C0521447,PRODUCE
C0521447,C0521447,RESULT_IN
C0521447,C0014239,BE_CALLED
C0004461,C0027651,EXCLUDE_FROM
C0007634,C0015350,SPREAD_APART_BY
C0005847,C0017446,BE_PRESENT_IN
C0019080,C0017446,SOMETIMES_SEEN_IN
C0392747,C0017446,SOMETIMES_SEEN_IN
C0027830,C0751689,BE
C0027830,C0332307,HAVE
C0346057,C0027651,BE_A_TYPE_OF
C0346057,C0022023,CAN_BE
C0346057,C0085113,BE_ASSOCIATED_WITH
C0022023,C0085113,BE_A_FEATURE_OF
C0206728,C0027740,GROW_WITHIN
C0016045,C0521654,CAUSE
C0206728,C0027831,BE_PATHOGNOMONIC_FOR
C0206728,C0287850,HAVE_RISK_OF
C0206728,C0206727,BE_A_TYPE_OF
C0432361,C4527217,BE_A_TYPE_OF
C0432361,C0549177,CAN_FORM
C0432361,C0027831,BE_ASSOCIATED_WITH
C0027830,C0205223,BE_NOT
C0027809,C0205223,BE
C0346057,C1282914,BE
C0027830,C1512752,EXHIBIT
C0007634,C0024880,BE_ADMIXED_WITH
C0007634,C0016030,BE_ADMIXED_WITH
C0007634,C0007634,BE_ADMIXED_WITH
C0927195,C0009325,CONTAIN
C0927195,C0205295,CAN_BE
C0927195,C0009325,CAN_CONTAIN
C0206728,C0027361,INVOLVE
C0432361,C1512752,EXHIBIT
C1512752,C0444099,OCCUR_WITHIN
C0027831,C3899989,BE_A_TYPE_OF
C0027831,C0026882,CAUSE_BY
C0083725,C1520755,ENCODE_ON
C0083725,C0033684,BE_A
C0083725,C0424295,LEAD_TO
C0424295,C0027651,BE_A_FEATURE_OF
C0205307,C0027651,BE_MUTATED_OR_SILENCED_IN
C0027831,C0332307,BE_ASSOCIATED_WITH
C0027831,C0751690,BE_ASSOCIATED_WITH
C0027831,C0346326,BE_ASSOCIATED_WITH
C0027831,C0027651,BE_ASSOCIATED_WITH
C0030705,C0751265,EXHIBIT
C0030705,C0036572,EXHIBIT
C0030705,C4021790,EXHIBIT
C0030705,C0000768,EXHIBIT
C0030705,C0031916,EXHIBIT
C0030705,C0037284,EXHIBIT
C1860334,C0031916,BE_A_TYPE_OF
C1860335,C0022023,BE_A_TYPE_OF
C1861975,C0022023,BE_A_TYPE_OF
C0751690,C0027651,BE_A_TYPE_OF
C0751690,C0001675,AFFECT
C0751690,C0036387,DERIVE_FROM
C0751690,C0031119,ORIGINATE_FROM
C0751690,C0027830,CAN_ARISE_FROM_TRANSFORMATION_OF
C0027830,C0332307,BE_USUALLY_OF_THE
C0751690,C0030705,ARISE_IN
C0030705,C0751690,CAN_DEVELOP
C0027809,C0439794,CONTAIN
C0027809,C0017446,CONTAIN
C0027809,C0005767,CONTAIN
C0017446,C0007610,CONTAIN
C0439064,C0007634,BE_EXPANDED_BY
C0007634,C0682540,CONSIST_OF
C0682540,C0009325,BE_ADMIXED_WITH
C0009325,C1413096,BE_LIKENED_TO
C0751690,C0007634,BE
C0751690,C1514562,EXHIBIT
C1514562,C0002793,INCLUDE
C1514562,C0027540,INCLUDE
C1514562,C1512752,INCLUDE
C1514562,C0032219,INCLUDE
C1514562,C0812425,INCLUDE
C0161823,C5548425,BE_A
C5548425,C3263722,ASSOCIATE_WITH
C3263722,C0205100,LEAD_TO
C1184743,C0205107,ORIGINATE_FROM
C0014239,C0013470,DISRUPT
C1184743,C0334094,INDUCE
C0334094,C0220781,LEAD_TO
C0392752,C0009780,CONSIST_OF
C0597032,C0007589,SHOW_EVIDENCE_OF
C0597032,C0751689,LOCATE_IN
C0751689,C0027651,BE_FEATURES_OF
C0751689,C0027831,BE_FEATURES_OF
C0751689,C0027832,BE_FEATURES_OF
C0027809,C0206727,BE_A
C0027830,C0206727,BE_A
C0027809,C1282914,BE_A
C0027809,C1444066,BE_A
C0027809,C0014239,ABUT
C0027809,C0027832,BE_A_FEATURE_OF
C0027830,C0221912,MAY_MANIFEST_AS
C0027830,C0549177,MAY_MANIFEST_AS
C0027830,C0018270,MAY_MANIFEST_AS
C0027830,C0027831,ASSOCIATE_WITH
C0751690,C0027361,OCCUR_DENOVO_IN
C0751690,C0220781,ARISE_FROM
C1421536,C0027831,ASSOCIATE_WITH
C0026896,C1844666,INVOLVE
C0026896,C0441712,INVOLVE
C0026896,C0449560,HAVE
C0026896,C0015127,HAVE
C0012634,C0031119,AFFECT
C0011847,C0031119,AFFECT
C0009782,C0031119,AFFECT
C0006826,C0031119,AFFECT
C0851162,C0031119,AFFECT
C0751356,C0007018,HAVE_PATHOPHYSIOLOGY
C0013264,C1513384,HAVE_DIAGNOSIS_METHOD
C0013264,C1513384,HAVE_TREATMENT_METHOD
C0011882,C1514562,HAVE_CLINICAL_FEATURES
C0011882,C0087111,HAVE_THERAPY
C0026850,C0699748,HAVE_MOLECULAR_PATHOGENESIS
C0026850,C0039798,HAVE_TREATMENT
C0026896,C0012634,BE_A
C0022972,C0012634,BE_A
C0027831,C0085113,BE_A_TYPE_OF
C0027832,C0085113,BE_A_TYPE_OF
C1335929,C0085113,BE_A_TYPE_OF
C0085113,C0017398,HAVE_FOCUS_ON
C0011882,C0031847,HAVE_PATHOPHYSIOLOGY
C0011847,C0031119,AFFECT
C0085114,C0017337,HAVE_MECHANISMS_OF_ACTION_IN
C0544461,C1519672,AFFECT
C0270960,C0205463,HAVE_PATHOPHYSIOLOGICAL_CONCEPTS
C0270960,C0314603,HAVE_GENETIC_LESIONS
C0238288,C0314603,HAVE_PROPERTY
C0238288,C0026845,REVIEW_IN
C0270984,"j clin neuromuscul dis 10:97, 2009",REVIEW_IN
C0332281,C0314657,HAVE_RISK_FACTOR
C0332281,C1516615,HAVE_THERAPY
C0332281,"physiol res 63(suppl 3):s327, 2014",DISCUSS_IN
C0026832,C1622990,REGULATE
C0026832,C1158706,REGULATE
C0027126,C0040649,ASSOCIATE_WITH
C0040649,C0007634,STUDY_IN
C1285162,C3540014,AFFECT
C1290884,C3540014,AFFECT
C1264603,C3540014,AFFECT
C0042373,C3540014,AFFECT
C1882062,C3540014,AFFECT
C0027882,C3540014,BE_FUNCTIONAL_UNIT_OF
C0027882,C0871161,HAVE_PROPERTY
C0027882,C0681698,SHOW
C0681698,C0009818,TO
C0205286,C0007590,INCAPABLE_OF
C1261381,C0521654,CAUSE
C3540014,C0004112,CONTAIN
C3540014,C0028944,CONTAIN
C0004112,C0027836,BE_A
C0028944,C0027836,BE_A
C0449432,C0027765,AFFECT_BY
C0449432,C0022116,RESPOND_TO
C0449432,C0009450,RESPOND_TO
C0449432,C0040300,BE_DISTINCT_FROM
C3263722,C1260954,CAUSE
C0009450,C1260954,CAUSE
C0205343,C0751792,CAUSE
C0751792,C0038128,EVIDENT_ON
C0751792,C0392747,CAUSE
C0751792,C0392747,CAUSE
C0751792,C0392747,CAUSE
C0751792,C0007634,CAUSE
C0751792,C0007610,CAUSE
C0751792,C0233426,CAUSE
C0751792,C1517945,CAUSE
C0751792,C0010834,CAUSE
C0010834,C0027882,BE_CALLED
C3263722,C0007634,CAUSE
C3263722,C0007634,CAUSE
C3263722,C0007610,CAUSE
C3263722,C0549177,CAUSE
C3263722,C0205100,CAUSE
C0205100,C0024348,BE_CALLED
C0553580,C0699900,CAUSE
C0553580,C0006114,CAUSE
C0524851,C0007634,ASSOCIATE_WITH
C0085200,C0007634,BE_A
C0085200,C0030567,FIND_IN
C0205143,C0007634,BE_A
C0205143,C0002395,FIND_IN
C0042776,C0007637,FORM
C0007637,C0027882,FORM_IN
C0007637,C0011900,AID_IN
C0524851,C1184743,CAUSE
C0524851,C1184743,CAUSE
C1184743,C0333607,BE_CALLED
C3263722,C0007776,OCCUR_IN
C0007634,C0333930,BE
C0007634,C0027882,BE_CALLED
C0007610,C0227099,BE
C0205177,C0333930,HAVE
C0205177,C1184743,HAVE
C0007634,C0205169,FORM
C0205169,C0042769,BE_A_FINDING_IN
C0004112,C0043240,BE_RESPONSIBLE_FOR
C0004112,C0220781,BE_RESPONSIBLE_FOR
C0220781,C0017639,BE_TERMED
C0004112,C0020564,UNDERGO
C0004112,C0020507,UNDERGO
C0007610,C3263722,ENLARGE_IN_RESPONSE_TO
C0007610,C3263722,BECOME_VESICULAR_IN_RESPONSE_TO
C0023595,C3263722,BECOME_PROMINENT_IN_RESPONSE_TO
C0010834,C3263722,EXPAND_IN_RESPONSE_TO
C0010834,C0332585,TAKE_ON
C0007634,C1184743,EXTEND
C1184743,C0687670,BE_CALLED
C0016030,C3263722,PARTICIPATE_IN
C0016030,C0034693,PARTICIPATE_IN_HEALING_AFTER_BRAIN_INJURY_IN
C0016030,C0000833,PARTICIPATE_IN_HEALING_AFTER_BRAIN_INJURY_AROUND
C0205177,C0017639,SHRINK_IN_SIZE_IN
C0007613,C0017351,BECOME
C0007634,C1180307,BE_CALLED
C0333731,C0205418,BE
C0333731,C1184743,BE_FOUND_IN
C0333731,C0205191,BE_FOUND_IN
C0333731,C0205251,BE_FOUND_IN
C0028944,C0026969,PRODUCE
C0028944,C0392747,EXHIBIT
C2826581,C0028944,CAN_BE_SEEN_IN
C2826581,C0023524,BE_ASSOCIATED_WITH
C0028944,C0007610,HAVE
C0007610,C0023524,BE_SEEN_IN
C0206116,C0007634,BE
C0206116,C0043425,BE_DERIVED_FROM
C0206116,C0031307,FUNCTION_AS
C0206116,C4552279,PROLIFERATE_WHEN_ACTIVATED_BY
C0206116,C0009450,PROLIFERATE_WHEN_ACTIVATED_BY
C0206116,C0043251,PROLIFERATE_WHEN_ACTIVATED_BY
C0206116,C0205462,BECOME
C0206116,C0001280,TAKE_ON_THE_APPEARANCE_OF
C0001280,C0022023,BE_FOUND_IN
C0001280,C1300196,BE_FOUND_IN
C0001280,C0019080,BE_FOUND_IN
C0206116,C0007610,DEVELOP
C0007634,C0206427,BE_CALLED
C0027836,C0334139,BE_TERMED
C0334139,C0027882,CAN_BE_FOUND
C0334139,C0027882,CAN_BE_FOUND
C0027882,C0333734,BE_CALLED
C0228092,C0007799,LINE
C0228092,C0205099,LINE
C0450254,C3263722,CAN_PRODUCE
C0010825,C3263722,CAN_PRODUCE
C3263722,C0022023,BE_ASSOCIATED_WITH
C0008524,C0014472,BE_IN_CONTINUITY_WITH
C0205555,C0036536,BE_RESPONSIBLE_FOR
C0006104,C0037303,BE_ENCASED_WITHIN
C0037925,C0037922,BE_ENCASED_WITHIN
C0027740,C0205369,PASS_THROUGH
C0005847,C0205369,PASS_THROUGH
C0423896,C0442805,BRING
C0442805,C0489903,COMPROMISE
C0085393,C0392756,RESULT_IN
C0392756,C0162326,HAVE
C0012634,C0442805,MAY_CAUSE
C5543494,C0442805,BE_A_DISORDER_THAT_CAUSES
C0020255,C0442805,BE_A_DISORDER_THAT_CAUSES
C0019080,C0442805,BE_DISORDERS_THAT_CAUSE
C0022116,C0442805,BE_A_DISORDER_THAT_CAUSES
C0746408,C0442805,BE_DISORDERS_THAT_CAUSE
C0027651,C0746408,BE_A_TYPE_OF
C0006114,C4055506,BE_A
C0006114,C0332307,HAVE_TYPE
C2825502,C1706912,OCCUR_WHEN
C1706912,C1185625,ALLOW
C2825502,C0392752,CAN_BE
C2825502,C0205246,CAN_BE
C0392752,C0442805,RESULT_OF
C0392752,C0027651,RESULT_OF
C0677881,C0007634,BE_A
C0677881,C0007634,SECONDARY_TO
C0007634,C0205246,CAN_FOLLOW
C0007634,C0475224,CAN_FOLLOW
C0007634,C0040549,CAN_FOLLOW
C0013604,C0205307,HAVE_PROPERTY
C0013604,C1882230,APPEAR_TO
C0151603,C0016203,CAUSE
C0151603,C0336721,CAUSE
C0151603,C0011334,CAUSE
C0006114,C0205148,CAUSE
C0332459,C0205148,CAUSE
C0016203,C0442805,ASSOCIATE_WITH
C0007806,C0008524,PRODUCE_BY
C0008524,C0018827,LOCATE_IN
C0007806,C0007799,CIRCULATE_THROUGH
C0007806,C0448011,FLOW_THROUGH
C0007806,C0556984,FLOW_THROUGH
C0007806,C0038527,FLOW_INTO
C0007806,C0228130,ABSORB_BY
C0079411,C0449468,REGULATE
C0020255,C0442805,BE_A
C0020255,C0205251,CONSEQUENCE_OF
C0020255,C0392756,CONSEQUENCE_OF
C0392752,C0449719,CAUSE
C0010964,C0449774,BE_A
C0010964,C0005938,CAUSE_BY
C0010964,C0005938,CAUSE_BY
C0009451,C0007799,HAVE_PROPERTY
C0009451,C0022023,CAUSE_BY
C0020255,C0231330,DEVELOP_IN
C0010272,C0549177,CAUSE
C0699952,C0022023,CAUSE
C0699952,C0021880,CAUSE
C0699952,C0262499,CAUSE_NO_CHANGE_IN
C0020255,C0442805,BE_A
C0020255,C1517945,OCCUR_SECONDARY_TO
C1517945,C0021308,CAUSE_BY
C1517945,C0524851,CAUSE_BY
C0020255,C0277554,REFLECT
C0020255,C2826293,HAVE_CLINICAL_SIGNIFICANCE
C0019270,C0040300,BE_A
C0040300,C0021880,CAUSE_BY
C0019270,C0005839,LEAD_TO
C0243163,C0021308,PRODUCE
C0243163,C0022023,PRODUCE
C0243163,C0022023,PRODUCE
C0019270,C0332307,HAVE_TYPE
C0022023,C0022023,BE_A
C0022023,C0332514,OCCUR_WHEN
C0332514,C0018427,DISPLACE
C0018427,C0039738,LOCATE_UNDER
C0022023,C0149561,MAY_COMPRESS
C2937226,C0022023,BE_A
C2937226,C1547011,OCCUR_WHEN
C1547011,C0332296,COMPRESS_AGAINST
C0012725,C0010268,COMPROMISE
C0027740,C0026961,RESULT_IN
C0027740,C0026649,RESULT_IN
C0026649,C0034121,BE_CALLED
C2937226,C0149576,MAY_COMPRESS
C0332459,C0441713,RESULT_IN
C0441713,C0040300,AFFECT
C0040300,C0205225,INCLUDE
C0012725,C0025462,CAUSE_PRESSURE_ON
C0006104,C0007793,MAY_COMPRESS
C0007793,C0228121,COMPRESS_AGAINST
C0007793,C0018989,RESULT_IN
C0018989,C0205093,LOCATE
C0332459,C0014239,CREATE
C0014239,C1880268,BE_A
C0006104,C0549249,LEAD_TO
C1879547,C0549249,LEAD_TO
C2937226,C0006104,INVOLVE
C2937226,C1879547,INVOLVE
C0242656,C0474357,ACCOMPANY_BY
C0474357,C0025462,LOCATE_IN
C0474357,C0032639,LOCATE_IN
C0474357,C0019080,TERM
C0019080,C0242961,OCCUR_IN
C0019080,C0242961,OCCUR_IN
C0019080,C0042449,RESULT_OF
C0019080,C0003842,RESULT_OF
C0034693,C0006121,SUPPLY
C0034693,C0006121,SUPPLY
C0393983,C0040421,BE_A
C0040421,C0016519,OCCUR_THROUGH
C0393983,C0270680,CAUSE
C0393983,C0231832,COMPROMISE
C0231832,C0025148,LOCATE_IN
C0393983,C0018787,COMPROMISE
C0018787,C0025148,LOCATE_IN
C0393983,C1302234,OFTEN_IS
C0020255,C0205087,CHARACTERIZE_BY
C0205087,C0230779,SEE_IN
C0022023,C0006104,BE_A
C0006104,C0014239,OCCUR_ACROSS
C0022023,C0022023,INCLUDE
C0022023,C2937226,INCLUDE
C0022023,C0393983,INCLUDE
C0393983,C0016519,OCCUR_INTO
C0006114,C4055506,BE
C0020255,C0007799,BE_DEFINED_AS
C0442805,C0442805,RESULT_IN
C0013604,C0442805,RESULT_IN
C0019080,C0442805,RESULT_IN
C0027651,C0442805,RESULT_IN
C0442805,C0205102,RAISE
C0442805,C0006104,CAN_DAMAGE
C0022023,C0270611,BE_A_MECHANISM_OF
C0040300,C0270611,BE_A_MECHANISM_OF
C0019270,C0040300,BE
C4086564,C0006104,DISPLACE
C4086564,C0332454,CAUSE
C0022023,C0019080,LEAD_TO
C0007820,C0006111,BE
C0007820,C1184743,BE_CAUSED_BY
C0007820,C0011065,BE_A_MAJOR_CAUSE_OF
C0007820,C1301721,BE_THE_MOST_PREVALENT_CAUSE_OF
C0028778,C0007820,BE_A_PATHOGENIC_MECHANISM_OF
C4290180,C0007820,BE_A_PATHOGENIC_MECHANISM_OF
C0679401,C0007820,BE_A_PATHOGENIC_MECHANISM_OF
C0038454,C0022023,BE_A_CLINICAL_DESIGNATION_FOR
C0040053,C0030054,CAUSE
C0040053,C1524026,CAUSE
C0013922,C0030054,CAUSE
C0013922,C1524026,CAUSE
C0030054,C0021308,RESULT_IN
C0030054,C0441713,RESULT_IN
C1524026,C0021308,RESULT_IN
C1524026,C0441713,RESULT_IN
C1517945,C3263722,CAUSE
C0014239,C3263722,CAUSE
C0020683,C0014239,BE_A_TYPE_OF
C0033382,C3263722,CAUSE
C0019080,C1710632,ACCOMPANY
C1710632,C0010957,LEAD_TO
C1710632,C0027627,LEAD_TO
C0006104,C0205250,BE_A
C0006104,C0243163,REQUIRE
C0006104,C0243163,REQUIRE
C0006104,C0007165,RECEIVE
C0006104,C0030055,BE_RESPONSIBLE_FOR
C0007818,C0851285,REMAIN_STABLE_DUE_TO
C0006104,C0441712,MAY_BE_DEPRIVED_OF_OXYGEN_BY
C0242184,C1283004,BE_CAUSED_BY
C0238617,C1283004,CAUSE
C0242184,C1516240,BE_CAUSED_BY
C0014239,C1516240,CAUSE
C0007018,C1516240,CAUSE
